gene_ENS	gene_OTT	gene_name	logFC	unshrunk.logFC	logCPM	PValue	FDR	gl
ENSMUSG00000026224.11	OTTMUSG00000033909.2	4933407L21Rik	0.0817425550643125	0.0818521631233265	0.855867306026665	0.974538560693674	1	Not regulated
ENSMUSG00000026226.16	OTTMUSG00000026756.4	Spata3	0.189342354582757	0.18943118114031	5.24256429993653	0.830231661127344	1	Not regulated
ENSMUSG00000026229.17	OTTMUSG00000033949.3	Psmd1	-0.0820028248181499	-0.082005381026818	6.32965225194991	0.999989623976643	1	Not regulated
ENSMUSG00000062590.13	OTTMUSG00000033936.7	Armc9	0.00197612301010565	0.00197616535874028	7.02360348269756	0.999999993105354	1	Not regulated
ENSMUSG00000026234.12	OTTMUSG00000048094.2	Ncl	0.176201848803346	0.176221230350201	4.33027082313613	0.84855581282292	1	Not regulated
ENSMUSG00000026237.5	OTTMUSG00000022669.4	Nmur1	-0.254398141571346	-0.255666400631681	0.413208977689204	0.769674899334803	1	Not regulated
ENSMUSG00000036574.5	OTTMUSG00000042357.1	Tex44	0.214820486454607	0.215183926486623	3.18356468316305	0.755692429093321	1	Not regulated
ENSMUSG00000026238.14	OTTMUSG00000048097.2	Ptma	0.224373531128015	0.22441563393505	3.73948691592396	0.955422800454471	1	Not regulated
ENSMUSG00000026239.14	OTTMUSG00000021876.4	Pde6d	-0.184075888089478	-0.184081458836838	6.79413382883386	0.999561691068611	1	Not regulated
ENSMUSG00000026240.12	OTTMUSG00000027307.4	Cops7b	0.00172113025233704	0.00172143035079012	4.7097350988061	0.999998982707367	1	Not regulated
ENSMUSG00000053333.15	OTTMUSG00000048134.1	Dis3l2	0.0697284397356795	0.0697370476802416	5.95416205889172	0.999997469929001	1	Not regulated
ENSMUSG00000103984.1	OTTMUSG00000048145.1	Gm37447	-0.206973573694643	-0.209318951259145	-0.83850821100167	0.711791635463624	1	Not regulated
ENSMUSG00000101940.2	OTTMUSG00000048146.2	Akp-ps1	0.774983080462961	0.78874081552614	0.392168133837896	0.147488169449212	1	Not regulated
ENSMUSG00000101625.1	OTTMUSG00000048151.1	Gm29371	0.933897648357136	0.936068437491017	1.21663275625934	0.0164901556391106	0.798375951773688	Up-regulated
ENSMUSG00000026246.12	OTTMUSG00000048152.1	Alppl2	1.14383969261254	1.14450131941315	2.74863007934499	0.000398601847051139	0.0824920427187928	Up-regulated
ENSMUSG00000036500.4	OTTMUSG00000048155.2	Akp3	0.433513312635128	0.435107109162122	1.09949056504615	0.449553959005757	1	Not regulated
ENSMUSG00000026247.13	OTTMUSG00000034823.1	Ecel1	0.422341309309143	0.422663194569824	2.05510291054105	0.721210039480298	1	Not regulated
ENSMUSG00000036480.9	OTTMUSG00000033560.2	Prss56	0.110981676591663	0.110989489433701	5.37351690134204	0.944594257302893	1	Not regulated
ENSMUSG00000026254.17	OTTMUSG00000021766.3	Eif4e2	0.00751758266998415	0.00751766848222266	8.17283812873822	0.999999590102026	1	Not regulated
ENSMUSG00000026255.15	OTTMUSG00000029545.1	Efhd1	-0.0628604482237602	-0.0628607673715863	9.39760941785337	0.999999612207759	1	Not regulated
ENSMUSG00000089821.1	OTTMUSG00000029544.2	Efhd1os	0.189022006618393	0.190105952539036	-0.0399712016138358	0.765400514537561	1	Not regulated
